order_number,order_line_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,employee_id,office_id,product_number,product_name,product_category,unit_price,quantity,sales_amount,shipping_days
10254,5,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S18_4933,1957 Ford Thunderbird,Classic Cars,59.87,7,419.09,1
10254,6,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,66.88,11,735.68,1
10254,7,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,43.27,13,562.51,1
10254,8,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,28.88,1,28.88,1
10254,9,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_2766,1949 Jaguar XK 120,Classic Cars,85.42,9,768.78,1
10254,10,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_2887,1952 Citroen-15CV,Classic Cars,111.57,8,892.56,1
10254,11,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,69.34,10,693.40,1
10254,12,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_3432,2002 Chevy Corvette,Classic Cars,101.73,12,1220.76,1
10254,13,2004-06-03,2004-06-13,2004-06-04,Shipped,201,1504,3,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,39.80,3,119.40,1
10255,1,2004-06-04,2004-06-12,2004-06-09,Shipped,202,1611,4,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,135.00,1,135.00,5
10255,2,2004-06-04,2004-06-12,2004-06-09,Shipped,202,1611,4,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,37.63,2,75.26,5
10256,1,2004-06-08,2004-06-16,2004-06-10,Shipped,204,1612,5,S18_1342,1937 Lincoln Berline,Vintage Cars,93.49,2,186.98,2
10256,2,2004-06-08,2004-06-16,2004-06-10,Shipped,204,1612,5,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,52.83,1,52.83,2
10257,1,2004-06-14,2004-06-24,2004-06-15,Shipped,205,1619,6,S18_2949,1913 Ford Model T Speedster,Vintage Cars,92.19,1,92.19,1
10257,2,2004-06-14,2004-06-24,2004-06-15,Shipped,205,1619,6,S18_2957,1934 Ford V8 Coupe,Vintage Cars,59.34,3,178.02,1
10257,3,2004-06-14,2004-06-24,2004-06-15,Shipped,205,1619,6,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,83.78,2,167.56,1
10257,4,2004-06-14,2004-06-24,2004-06-15,Shipped,205,1619,6,S18_3320,1917 Maxwell Touring Car,Vintage Cars,91.27,5,456.35,1
10257,5,2004-06-14,2004-06-24,2004-06-15,Shipped,205,1619,6,S24_4258,1936 Chrysler Airflow,Vintage Cars,81.81,4,327.24,1
10258,1,2004-06-15,2004-06-25,2004-06-23,Shipped,206,1621,7,S10_1949,1952 Alpine Renault 1300,Classic Cars,177.87,6,1067.22,8
10258,2,2004-06-15,2004-06-25,2004-06-23,Shipped,206,1621,7,S12_1666,1958 Setra Bus,Trucks and Buses,133.94,3,401.82,8
10258,3,2004-06-15,2004-06-25,2004-06-23,Shipped,206,1621,7,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,113.17,5,565.85,8
10258,4,2004-06-15,2004-06-25,2004-06-23,Shipped,206,1621,7,S18_4668,1939 Cadillac Limousine,Vintage Cars,49.81,4,199.24,8
10258,5,2004-06-15,2004-06-25,2004-06-23,Shipped,206,1621,7,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,62.70,2,125.40,8
10258,6,2004-06-15,2004-06-25,2004-06-23,Shipped,206,1621,7,S700_2824,1982 Camaro Z28,Classic Cars,86.99,1,86.99,8
10259,1,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S10_4962,1962 LanciaA Delta 16V,Classic Cars,121.15,12,1453.80,2
10259,2,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S12_4473,1957 Chevy Pickup,Trucks and Buses,117.32,4,469.28,2
10259,3,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,134.26,3,402.78,2
10259,4,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,120.28,7,841.96,2
10259,5,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S18_2432,1926 Ford Fire Engine,Trucks and Buses,59.55,10,595.50,2
10259,6,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,152.41,8,1219.28,2
10259,7,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S18_4600,1940s Ford truck,Trucks and Buses,107.76,13,1400.88,2
10259,8,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S24_1444,1970 Dodge Coronet,Classic Cars,46.82,1,46.82,2
10259,9,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,121.40,9,1092.60,2
10259,10,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,31.47,5,157.35,2
10259,11,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,95.35,11,1048.85,2
10259,12,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,45.99,6,275.94,2
10259,13,2004-06-15,2004-06-22,2004-06-17,Shipped,209,1625,1,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,105.33,2,210.66,2
10260,1,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S12_1108,2001 Ferrari Enzo,Classic Cars,180.79,5,903.95,1
10260,2,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S12_3148,1969 Corvair Monza,Classic Cars,140.50,6,843.00,1
10260,3,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S12_3891,1969 Ford Falcon,Classic Cars,169.56,4,678.24,1
10260,4,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S18_3140,1903 Ford Model A,Vintage Cars,121.57,1,121.57,1
10260,5,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S18_3259,Collectable Wooden Train,Trains,92.77,3,278.31,1
10260,6,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S18_4027,1970 Triumph Spitfire,Classic Cars,137.88,8,1103.04,1
10260,7,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,117.10,10,1171.00,1
10260,8,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,55.30,9,497.70,1
10260,9,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S50_1514,1962 City of Detroit Streetcar,Trains,56.24,7,393.68,1
10260,10,2004-06-16,2004-06-22,2004-06-17,Shipped,211,1702,2,S700_1938,The Mayflower,Ships,80.55,2,161.10,1
10261,1,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S10_4757,1972 Alfa Romeo GTA,Classic Cars,116.96,1,116.96,5
10261,2,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S18_4522,1904 Buick Runabout,Vintage Cars,80.75,9,726.75,5
10261,3,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S24_2011,18th century schooner,Ships,105.69,8,845.52,5
10261,4,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,79.66,3,238.98,5
10261,5,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S700_1138,The Schooner Bluenose,Ships,64.00,4,256.00,5
10261,6,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S700_2610,The USS Constitution Ship,Ships,58.55,2,117.10,5
10261,7,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S700_3505,The Titanic,Ships,89.15,5,445.75,5
10261,8,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S700_3962,The Queen Mary,Ships,88.39,6,530.34,5
10261,9,2004-06-17,2004-06-25,2004-06-22,Shipped,216,1002,1,S72_3212,Pont Yacht,Ships,43.68,7,305.76,5
10262,1,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S18_1662,1980s Black Hawk Helicopter,Planes,157.69,9,1419.21,-2
10262,2,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S18_3029,1999 Yamaha Speed Boat,Ships,81.72,15,1225.80,-2
10262,3,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,85.75,14,1200.50,-2
10262,4,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S24_1785,1928 British Royal Navy Airplane,Planes,98.48,1,98.48,-2
10262,5,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S24_2841,1900s Vintage Bi-Plane,Planes,63.71,10,637.10,-2
10262,6,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S24_3420,1937 Horch 930V Limousine,Vintage Cars,65.75,11,723.25,-2
10262,7,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,82.18,16,1314.88,-2
10262,8,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S24_3949,Corsair F4U ( Bird Cage),Planes,58.69,8,469.52,-2
10262,9,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,63.97,2,127.94,-2
10262,10,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,35.78,3,107.34,-2
10262,11,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S700_1691,American Airlines: B767-300,Planes,87.69,4,350.76,-2
10262,12,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S700_2047,HMS Bounty,Ships,83.28,13,1082.64,-2
10262,13,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S700_2466,America West Airlines B757-200,Planes,81.77,6,490.62,-2
10262,14,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S700_3167,F/A 18 Hornet 1/72,Planes,64.80,5,324.00,-2
10262,15,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S700_4002,American Airlines: MD-11S,Planes,64.41,7,450.87,-2
10262,16,2004-06-24,2004-07-01,2004-06-22,Cancelled,219,1056,2,S72_1253,Boeing X-32A JSF,Planes,41.71,12,500.52,-2
10263,1,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,89.00,2,178.00,4
10263,2,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,107.05,5,535.25,4
10263,3,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,193.66,4,774.64,4
10263,4,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S12_2823,2002 Suzuki XREO,Motorcycles,123.51,1,123.51,4
10263,5,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S18_2581,P-51-D Mustang,Planes,67.58,10,675.80,4
10263,6,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,50.27,6,301.62,4
10263,7,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S24_1578,1997 BMW R 1100 S,Motorcycles,109.32,3,327.96,4
10263,8,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,67.03,7,469.21,4
10263,9,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S24_4278,1900s Vintage Tri-Plane,Planes,59.41,11,653.51,4
10263,10,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S32_1374,1997 BMW F650 ST,Motorcycles,93.90,8,751.20,4
10263,11,2004-06-28,2004-07-04,2004-07-02,Shipped,223,1076,3,S700_2834,ATA: B757-300,Planes,117.46,9,1057.14,4
10264,1,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S18_3782,1957 Vespa GS150,Motorcycles,58.44,3,175.32,1
10264,2,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S18_4721,1957 Corvette Convertible,Classic Cars,124.99,2,249.98,1
10264,3,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S24_2360,1982 Ducati 900 Monster,Motorcycles,61.64,6,369.84,1
10264,4,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S24_4620,1961 Chevrolet Impala,Classic Cars,75.18,1,75.18,1
10264,5,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S32_2206,1982 Ducati 996 R,Motorcycles,39.02,4,156.08,1
10264,6,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,100.01,7,700.07,1
10264,7,2004-06-30,2004-07-06,2004-07-01,Shipped,227,1088,4,S50_4713,2002 Yamaha YZR M1,Motorcycles,67.53,5,337.65,1
10265,1,2004-07-02,2004-07-09,2004-07-07,Shipped,233,1102,5,S18_3278,1969 Dodge Super Bee,Classic Cars,74.78,2,149.56,5
10265,2,2004-07-02,2004-07-09,2004-07-07,Shipped,233,1102,5,S18_3482,1976 Ford Gran Torino,Classic Cars,123.47,1,123.47,5
10266,1,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S12_1099,1968 Ford Mustang,Classic Cars,188.73,14,2642.22,4
10266,2,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S12_3380,1968 Dodge Charger,Classic Cars,110.39,12,1324.68,4
10266,3,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,67.83,15,1017.45,4
10266,4,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S12_4675,1969 Dodge Charger,Classic Cars,112.86,11,1241.46,4
10266,5,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_1129,1993 Mazda RX-7,Classic Cars,131.63,6,789.78,4
10266,6,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_1589,1965 Aston Martin DB5,Classic Cars,99.55,2,199.10,4
10266,7,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,77.00,10,770.00,4
10266,8,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_1984,1995 Honda Civic,Classic Cars,139.41,5,697.05,4
10266,9,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,113.52,3,340.56,4
10266,10,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,137.17,7,960.19,4
10266,11,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,127.15,4,508.60,4
10266,12,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,40.25,1,40.25,4
10266,13,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S24_2972,1982 Lamborghini Diablo,Classic Cars,35.12,8,280.96,4
10266,14,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S24_3371,1971 Alpine Renault 1600s,Classic Cars,56.33,13,732.29,4
10266,15,2004-07-06,2004-07-14,2004-07-10,Shipped,237,1143,6,S24_3856,1956 Porsche 356A Coupe,Classic Cars,119.37,9,1074.33,4
10267,1,2004-07-07,2004-07-17,2004-07-09,Shipped,239,1165,7,S18_4933,1957 Ford Thunderbird,Classic Cars,71.27,1,71.27,2
10267,2,2004-07-07,2004-07-17,2004-07-09,Shipped,239,1165,7,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,72.02,5,360.10,2
10267,3,2004-07-07,2004-07-17,2004-07-09,Shipped,239,1165,7,S24_2766,1949 Jaguar XK 120,Classic Cars,76.33,3,228.99,2
10267,4,2004-07-07,2004-07-17,2004-07-09,Shipped,239,1165,7,S24_2887,1952 Citroen-15CV,Classic Cars,93.95,2,187.90,2
10267,5,2004-07-07,2004-07-17,2004-07-09,Shipped,239,1165,7,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,83.90,4,335.60,2
10267,6,2004-07-07,2004-07-17,2004-07-09,Shipped,239,1165,7,S24_3432,2002 Chevy Corvette,Classic Cars,98.51,6,591.06,2
10268,1,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_1342,1937 Lincoln Berline,Vintage Cars,93.49,3,280.47,2
10268,2,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,45.82,2,91.64,2
10268,3,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_1749,1917 Grand Touring Sedan,Vintage Cars,164.90,10,1649.00,2
10268,4,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_2248,1911 Ford Town Car,Vintage Cars,60.54,9,544.86,2
10268,5,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,124.59,7,872.13,2
10268,6,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,148.50,4,594.00,2
10268,7,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_3320,1917 Maxwell Touring Car,Vintage Cars,96.23,1,96.23,2
10268,8,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,84.67,11,931.37,2
10268,9,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,31.86,6,191.16,2
10268,10,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,36.29,5,181.45,2
10268,11,2004-07-12,2004-07-18,2004-07-14,Shipped,240,1166,1,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,37.75,8,302.00,2
10269,1,2004-07-16,2004-07-22,2004-07-18,Shipped,242,1188,2,S18_2957,1934 Ford V8 Coupe,Vintage Cars,57.46,1,57.46,2
10269,2,2004-07-16,2004-07-22,2004-07-18,Shipped,242,1188,2,S24_4258,1936 Chrysler Airflow,Vintage Cars,95.44,2,190.88,2
10270,1,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S10_1949,1952 Alpine Renault 1300,Classic Cars,171.44,9,1542.96,5
10270,2,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S10_4962,1962 LanciaA Delta 16V,Classic Cars,124.10,2,248.20,5
10270,3,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S12_1666,1958 Setra Bus,Trucks and Buses,135.30,6,811.80,5
10270,4,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,94.50,8,756.00,5
10270,5,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S18_2949,1913 Ford Model T Speedster,Vintage Cars,81.05,10,810.50,5
10270,6,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,85.87,11,944.57,5
10270,7,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S18_4600,1940s Ford truck,Trucks and Buses,107.76,3,323.28,5
10270,8,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S18_4668,1939 Cadillac Limousine,Vintage Cars,40.25,7,281.75,5
10270,9,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,93.42,1,93.42,5
10270,10,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,52.36,5,261.80,5
10270,11,2004-07-19,2004-07-27,2004-07-24,Shipped,247,1216,3,S700_2824,1982 Camaro Z28,Classic Cars,101.15,4,404.60,5
10271,1,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S12_4473,1957 Chevy Pickup,Trucks and Buses,99.54,5,497.70,3
10271,2,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,147.36,4,589.44,3
10271,3,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,121.50,8,972.00,3
10271,4,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S18_2432,1926 Ford Fire Engine,Trucks and Buses,59.55,11,655.05,3
10271,5,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,169.34,9,1524.06,3
10271,6,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S24_1444,1970 Dodge Coronet,Classic Cars,49.71,2,99.42,3
10271,7,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,122.68,10,1226.80,3
10271,8,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,28.64,6,171.84,3
10271,9,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,110.00,1,110.00,3
10271,10,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,51.95,7,363.65,3
10271,11,2004-07-20,2004-07-29,2004-07-23,Shipped,249,1286,4,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,93.76,3,281.28,3
10272,1,2004-07-20,2004-07-26,2004-07-22,Shipped,250,1323,5,S12_1108,2001 Ferrari Enzo,Classic Cars,187.02,2,374.04,2
10272,2,2004-07-20,2004-07-26,2004-07-22,Shipped,250,1323,5,S12_3148,1969 Corvair Monza,Classic Cars,123.89,3,371.67,2
10272,3,2004-07-20,2004-07-26,2004-07-22,Shipped,250,1323,5,S12_3891,1969 Ford Falcon,Classic Cars,148.80,1,148.80,2
10272,4,2004-07-20,2004-07-26,2004-07-22,Shipped,250,1323,5,S18_4027,1970 Triumph Spitfire,Classic Cars,126.39,5,631.95,2
10272,5,2004-07-20,2004-07-26,2004-07-22,Shipped,250,1323,5,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,56.55,6,339.30,2
10272,6,2004-07-20,2004-07-26,2004-07-22,Shipped,250,1323,5,S50_1514,1962 City of Detroit Streetcar,Trains,53.89,4,215.56,2
10273,1,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S10_4757,1972 Alfa Romeo GTA,Classic Cars,136.00,4,544.00,1
10273,2,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S18_3029,1999 Yamaha Speed Boat,Ships,84.30,2,168.60,1
10273,3,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S18_3140,1903 Ford Model A,Vintage Cars,117.47,13,1527.11,1
10273,4,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S18_3259,Collectable Wooden Train,Trains,87.73,15,1315.95,1
10273,5,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,105.87,1,105.87,1
10273,6,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S18_4522,1904 Buick Runabout,Vintage Cars,72.85,12,874.20,1
10273,7,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S24_2011,18th century schooner,Ships,103.23,11,1135.53,1
10273,8,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,84.08,6,504.48,1
10273,9,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,83.86,3,251.58,1
10273,10,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S700_1138,The Schooner Bluenose,Ships,66.00,7,462.00,1
10273,11,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S700_1938,The Mayflower,Ships,77.95,14,1091.30,1
10273,12,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S700_2610,The USS Constitution Ship,Ships,57.82,5,289.10,1
10273,13,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S700_3505,The Titanic,Ships,91.15,8,729.20,1
10273,14,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S700_3962,The Queen Mary,Ships,89.38,9,804.42,1
10273,15,2004-07-21,2004-07-28,2004-07-22,Shipped,256,1337,6,S72_3212,Pont Yacht,Ships,51.32,10,513.20,1
10274,1,2004-07-21,2004-07-29,2004-07-22,Shipped,259,1370,7,S18_1662,1980s Black Hawk Helicopter,Planes,129.31,1,129.31,1
10274,2,2004-07-21,2004-07-29,2004-07-22,Shipped,259,1370,7,S24_2841,1900s Vintage Bi-Plane,Planes,56.86,2,113.72,1
10274,3,2004-07-21,2004-07-29,2004-07-22,Shipped,259,1370,7,S24_3420,1937 Horch 930V Limousine,Vintage Cars,65.09,3,195.27,1
10274,4,2004-07-21,2004-07-29,2004-07-22,Shipped,259,1370,7,S700_2047,HMS Bounty,Ships,75.13,5,375.65,1
10274,5,2004-07-21,2004-07-29,2004-07-22,Shipped,259,1370,7,S72_1253,Boeing X-32A JSF,Planes,49.66,4,198.64,1
10275,1,2004-07-23,2004-08-02,2004-07-29,Shipped,260,1401,1,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,81.35,1,81.35,6
10275,2,2004-07-23,2004-08-02,2004-07-29,Shipped,260,1401,1,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,115.37,4,461.48,6
10275,3,2004-07-23,2004-08-02,2004-07-29,Shipped,260,1401,1,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,154.93,3,464.79,6
10275,4,2004-07-23,2004-08-02,2004-07-29,Shipped,260,1401,1,S18_2581,P-51-D Mustang,Planes,70.12,9,631.08,6
10275,5,2004-07-23,2004-08-02,2004-07-29,Shipped,260,1401,1,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,52.09,5,260.45,6
