sales_key,order_number,order_line_number,order_date_key,product_key,customer_key,employee_key,status_key,quantity,unit_price,sales_amount,shipping_days
2625,10380,10,20050216,69,37,5,3,7,111.57,780.99,2
2626,10380,11,20050216,72,37,5,3,9,77.05,693.45,2
2627,10380,12,20050216,75,37,5,3,11,91.02,1001.22,2
2628,10380,13,20050216,79,37,5,3,12,32.82,393.84,2
2629,10381,1,20050217,2,38,6,3,3,182.16,546.48,1
2630,10381,2,20050217,6,38,6,3,6,138.88,833.28,1
2631,10381,3,20050217,9,38,6,3,1,132.57,132.57,1
2632,10381,4,20050217,17,38,6,3,2,114.34,228.68,1
2633,10381,5,20050217,20,38,6,3,9,49.60,446.40,1
2634,10381,6,20050217,30,38,6,3,7,60.77,425.39,1
2635,10381,7,20050217,35,38,6,3,8,100.30,802.40,1
2636,10381,8,20050217,36,38,6,3,4,51.22,204.88,1
2637,10381,9,20050217,38,38,6,3,5,93.20,466.00,1
2638,10382,1,20050217,8,39,7,3,10,166.24,1662.40,1
2639,10382,2,20050217,11,39,7,3,11,145.04,1595.44,1
2640,10382,3,20050217,13,39,7,3,12,143.61,1723.32,1
2641,10382,4,20050217,15,39,7,3,13,103.10,1340.30,1
2642,10382,5,20050217,26,39,7,3,5,160.46,802.30,1
2643,10382,6,20050217,43,39,7,3,7,84.33,590.31,1
2644,10382,7,20050217,51,39,7,3,1,115.03,115.03,1
2645,10382,8,20050217,52,39,7,3,2,46.29,92.58,1
2646,10382,9,20050217,64,39,7,3,3,120.12,360.36,1
2647,10382,10,20050217,81,39,7,3,4,97.39,389.56,1
2648,10382,11,20050217,84,39,7,3,6,85.72,514.32,1
2649,10382,12,20050217,89,39,7,3,8,57.53,460.24,1
2650,10382,13,20050217,102,39,7,3,9,101.15,910.35,1
2651,10383,1,20050222,28,40,8,3,11,119.05,1309.55,3
2652,10383,2,20050222,39,40,8,3,9,125.66,1130.94,3
2653,10383,3,20050222,40,40,8,3,6,155.79,934.74,3
2654,10383,4,20050222,41,40,8,3,12,83.70,1004.40,3
2655,10383,5,20050222,48,40,8,3,1,137.88,137.88,3
2656,10383,6,20050222,50,40,8,3,7,77.24,540.68,3
2657,10383,7,20050222,56,40,8,3,2,52.60,105.20,3
2658,10383,8,20050222,67,40,8,3,3,33.24,99.72,3
2659,10383,9,20050222,80,40,8,3,4,117.10,468.40,3
2660,10383,10,20050222,87,40,8,3,5,53.57,267.85,3
2661,10383,11,20050222,88,40,8,3,8,55.93,447.44,3
2662,10383,12,20050222,93,40,8,3,13,94.92,1233.96,3
2663,10383,13,20050222,94,40,8,3,10,48.62,486.20,3
2664,10384,1,20050223,5,41,9,3,4,129.20,516.80,4
2665,10384,2,20050223,62,41,9,3,3,114.29,342.87,4
2666,10384,3,20050223,71,41,9,3,2,71.69,143.38,4
2667,10384,4,20050223,98,41,9,3,1,71.02,71.02,4
2668,10385,1,20050228,76,42,10,3,2,78.83,157.66,1
2669,10385,2,20050228,96,42,10,3,1,62.00,62.00,1
2670,10386,1,20050301,22,43,11,2,7,130.88,916.16,5
2671,10386,2,20050301,31,43,11,2,18,72.65,1307.70,5
2672,10386,3,20050301,37,43,11,2,5,73.12,365.60,5
2673,10386,4,20050301,47,43,11,2,6,100.58,603.48,5
2674,10386,5,20050301,59,43,11,2,11,101.76,1119.36,5
2675,10386,6,20050301,68,43,11,2,1,56.86,56.86,5
2676,10386,7,20050301,74,43,11,2,9,54.57,491.13,5
2677,10386,8,20050301,78,43,11,2,12,55.96,671.52,5
2678,10386,9,20050301,82,43,11,2,8,71.73,573.84,5
2679,10386,10,20050301,99,43,11,2,13,85.09,1106.17,5
2680,10386,11,20050301,100,43,11,2,14,90.75,1270.50,5
2681,10386,12,20050301,101,43,11,2,10,67.22,672.20,5
2682,10386,13,20050301,104,43,11,2,17,68.00,1156.00,5
2683,10386,14,20050301,105,43,11,2,2,83.14,166.28,5
2684,10386,15,20050301,106,43,11,2,3,80.44,241.32,5
2685,10386,16,20050301,107,43,11,2,15,59.22,888.30,5
2686,10386,17,20050301,108,43,11,2,16,47.67,762.72,5
2687,10386,18,20050301,109,43,11,2,4,52.42,209.68,5
2688,10387,1,20050302,85,44,12,3,1,79.91,79.91,4
2689,10388,1,20050303,1,45,13,3,4,80.39,321.56,6
2690,10388,2,20050303,3,45,13,3,5,118.94,594.70,6
2691,10388,3,20050303,4,45,13,3,7,156.86,1098.02,6
2692,10388,4,20050303,10,45,13,3,6,125.01,750.06,6
2693,10388,5,20050303,90,45,13,3,8,58.47,467.76,6
2694,10388,6,20050303,92,45,13,3,1,41.02,41.02,6
2695,10388,7,20050303,97,45,13,3,2,74.90,149.80,6
2696,10388,8,20050303,103,45,13,3,3,111.53,334.59,6
2697,10389,1,20050303,7,46,14,3,4,182.90,731.60,5
2698,10389,2,20050303,12,46,14,3,6,95.13,570.78,5
2699,10389,3,20050303,14,46,14,3,7,76.61,536.27,5
2700,10389,4,20050303,16,46,14,3,8,102.49,819.92,5
2701,10389,5,20050303,24,46,14,3,3,63.91,191.73,5
2702,10389,6,20050303,32,46,14,3,5,52.09,260.45,5
2703,10389,7,20050303,57,46,14,3,1,112.70,112.70,5
2704,10389,8,20050303,61,46,14,3,2,61.70,123.40,5
2705,10390,1,20050304,18,47,15,3,14,117.48,1644.72,3
2706,10390,2,20050304,25,47,15,3,15,132.29,1984.35,3
2707,10390,3,20050304,29,47,15,3,16,102.98,1647.68,3
2708,10390,4,20050304,33,47,15,3,7,162.00,1134.00,3
2709,10390,5,20050304,42,47,15,3,9,75.59,680.31,3
2710,10390,6,20050304,44,47,15,3,1,135.23,135.23,3
2711,10390,7,20050304,46,47,15,3,2,54.09,108.18,3
2712,10390,8,20050304,53,47,15,3,3,122.02,366.06,3
2713,10390,9,20050304,65,47,15,3,4,67.87,271.48,3
2714,10390,10,20050304,70,47,15,3,5,35.87,179.35,3
2715,10390,11,20050304,73,47,15,3,6,51.43,308.58,3
2716,10390,12,20050304,77,47,15,3,8,134.81,1078.48,3
2717,10390,13,20050304,83,47,15,3,10,66.29,662.90,3
2718,10390,14,20050304,86,47,15,3,11,39.02,429.22,3
2719,10390,15,20050304,91,47,15,3,12,101.03,1212.36,3
2720,10390,16,20050304,95,47,15,3,13,81.36,1057.68,3
2721,10391,1,20050309,2,48,16,3,4,195.01,780.04,6
2722,10391,2,20050309,6,48,16,3,7,121.15,848.05,6
2723,10391,3,20050309,9,48,16,3,9,110.70,996.30,6
2724,10391,4,20050309,17,48,16,3,10,114.34,1143.40,6
2725,10391,5,20050309,19,48,16,3,2,102.74,205.48,6
2726,10391,6,20050309,20,48,16,3,3,47.44,142.32,6
2727,10391,7,20050309,30,48,16,3,5,57.73,288.65,6
2728,10391,8,20050309,35,48,16,3,6,99.28,595.68,6
2729,10391,9,20050309,60,48,16,3,8,26.55,212.40,6
2730,10391,10,20050309,63,48,16,3,1,36.29,36.29,6
2731,10392,1,20050310,36,49,17,3,3,61.21,183.63,2
2732,10392,2,20050310,38,49,17,3,2,103.67,207.34,2
2733,10392,3,20050310,43,49,17,3,1,98.22,98.22,2
2734,10393,1,20050311,11,50,18,3,8,145.04,1160.32,3
2735,10393,2,20050311,15,50,18,3,10,99.54,995.40,3
2736,10393,3,20050311,26,50,18,3,11,137.53,1512.83,3
2737,10393,4,20050311,28,50,18,3,7,104.32,730.24,3
2738,10393,5,20050311,51,50,18,3,9,106.55,958.95,3
2739,10393,6,20050311,52,50,18,3,1,41.76,41.76,3
2740,10393,7,20050311,64,50,18,3,2,112.46,224.92,3
2741,10393,8,20050311,81,50,18,3,3,88.62,265.86,3
2742,10393,9,20050311,84,50,18,3,4,84.75,339.00,3
2743,10393,10,20050311,89,50,18,3,5,63.35,316.75,3
2744,10393,11,20050311,102,50,18,3,6,83.95,503.70,3
2745,10394,1,20050315,40,51,19,3,5,135.47,677.35,4
2746,10394,2,20050315,48,51,19,3,1,124.95,124.95,4
2747,10394,3,20050315,56,51,19,3,2,53.18,106.36,4
2748,10394,4,20050315,67,51,19,3,6,35.36,212.16,4
2749,10394,5,20050315,80,51,19,3,7,104.09,728.63,4
2750,10394,6,20050315,87,51,19,3,3,47.08,141.24,4
2751,10394,7,20050315,88,51,19,3,4,55.93,223.72,4
2752,10395,1,20050317,5,52,20,3,2,125.12,250.24,6
2753,10395,2,20050317,8,52,20,3,1,205.72,205.72,6
2754,10395,3,20050317,93,52,20,3,4,98.39,393.56,6
2755,10395,4,20050317,94,52,20,3,3,57.99,173.97,6
2756,10396,1,20050323,13,53,21,3,3,155.72,467.16,5
2757,10396,2,20050323,39,53,21,3,2,129.76,259.52,5
2758,10396,3,20050323,41,53,21,3,4,91.76,367.04,5
2759,10396,4,20050323,50,53,21,3,5,83.38,416.90,5
2760,10396,5,20050323,62,53,21,3,6,100.77,604.62,5
2761,10396,6,20050323,71,53,21,3,7,77.00,539.00,5
2762,10396,7,20050323,76,53,21,3,8,77.99,623.92,5
2763,10396,8,20050323,96,53,21,3,1,62.00,62.00,5
2764,10397,1,20050328,98,54,22,3,5,69.29,346.45,4
2765,10397,2,20050328,101,54,22,3,4,62.88,251.52,4
2766,10397,3,20050328,105,54,22,3,3,86.15,258.45,4
2767,10397,4,20050328,106,54,22,3,2,80.44,160.88,4
2768,10397,5,20050328,109,54,22,3,1,52.96,52.96,4
2769,10398,1,20050330,22,55,23,3,11,130.88,1439.68,1
2770,10398,2,20050330,31,55,23,3,15,82.79,1241.85,1
2771,10398,3,20050330,37,55,23,3,18,70.54,1269.72,1
2772,10398,4,20050330,47,55,23,3,17,92.11,1565.87,1
2773,10398,5,20050330,59,55,23,3,16,100.67,1610.72,1
2774,10398,6,20050330,68,55,23,3,3,60.29,180.87,1
2775,10398,7,20050330,74,55,23,3,13,61.15,794.95,1
2776,10398,8,20050330,78,55,23,3,2,56.64,113.28,1
2777,10398,9,20050330,82,55,23,3,14,65.93,923.02,1
2778,10398,10,20050330,90,55,23,3,4,60.54,242.16,1
2779,10398,11,20050330,92,55,23,3,5,38.84,194.20,1
2780,10398,12,20050330,97,55,23,3,6,78.55,471.30,1
2781,10398,13,20050330,99,55,23,3,7,75.13,525.91,1
2782,10398,14,20050330,100,55,23,3,8,98.72,789.76,1
2783,10398,15,20050330,103,55,23,3,9,102.04,918.36,1
2784,10398,16,20050330,104,55,23,3,10,76.80,768.00,1
2785,10398,17,20050330,107,55,23,3,12,62.19,746.28,1
2786,10398,18,20050330,108,55,23,3,1,41.22,41.22,1
2787,10399,1,20050401,1,56,1,3,8,77.52,620.16,2
2788,10399,2,20050401,3,56,1,3,7,99.91,699.37,2
2789,10399,3,20050401,4,56,1,3,6,156.86,941.16,2
2790,10399,4,20050401,10,56,1,3,5,123.51,617.55,2
2791,10399,5,20050401,32,56,1,3,4,51.48,205.92,2
2792,10399,6,20050401,57,56,1,3,3,104.81,314.43,2
2793,10399,7,20050401,61,56,1,3,2,75.41,150.82,2
2794,10399,8,20050401,85,56,1,3,1,97.89,97.89,2
2795,10400,1,20050401,5,57,2,3,9,134.64,1211.76,3
2796,10400,2,20050401,22,57,2,3,1,129.31,129.31,3
2797,10400,3,20050401,37,57,2,3,7,74.84,523.88,3
2798,10400,4,20050401,47,57,2,3,6,88.93,533.58,3
2799,10400,5,20050401,68,57,2,3,2,55.49,110.98,3
2800,10400,6,20050401,74,57,2,3,3,59.18,177.54,3
2801,10400,7,20050401,76,57,2,3,8,74.64,597.12,3
2802,10400,8,20050401,99,57,2,3,5,82.37,411.85,3
2803,10400,9,20050401,108,57,2,3,4,41.71,166.84,3
